48,5000 Round Case - 22 LR 32 Grain Hollow Point CCI Stangers Varmint Copper Plated Ammo - 50100CCSKU: 50100CC - CaseAvailable Stock: 9 $747.50 Each FREE SHIPPING (price per round $0.15),9,747.5,5000,32, 50100CC - Case,2024-08-31 19:46:36.359346,0.1495
49,1600 Round Can - 22 LR 32 Grain Hollow Point CCI Stangers Varmint Copper Plated Ammo - 50100CC - Packed in M19A1 CanisterSKU: 50100CC - 1600ACAvailable Stock: 4 $269.50 Each FREE SHIPPING (price per round $0.17),4,269.5,1600,32, 50100CC - 1600AC,2024-08-31 19:46:36.359346,0.1684375
50,3400 Round Crate Canister - 22 LR 32 Grain Hollow Point CCI Stangers Varmint Copper Plated Ammo - 50100CCSKU: 50100CC - MC - 3400Available Stock: 11 $529.50 Each FREE SHIPPING (price per round $0.16),11,529.5,3400,32, 50100CC - MC - 3400,2024-08-31 19:46:36.359346,0.15573529411764706
51,1000 Round Plastic Can - 22 LR 40 Grain LRN Standard Velocity Magtech Ammo - 22B - Packed in Small Plastic CanisterSKU: Magtech-22B-1000PCAvailable Stock: 8 $109.95 Each 2+ @ $107.95 Each (price per round $0.11),8,109.95,1000,40, Magtech-22B-1000PC,2024-08-31 19:46:36.359346,0.10995
52,100 Round Box - 22 Long Rifle Winchester 40 Grain Hyper Velocity 1435 FPS Hollow Point Ammo - XHV22LRSKU: XHV22LRAvailable Stock: 52 $11.95 Each 20+ @ $10.95 Each (price per round $0.12),52,11.95,100,40, XHV22LR,2024-08-31 19:46:36.359346,0.1195
53,2000 Round Case - 22 Long Rifle Winchester 40 grain Hyper Velocity 1435 FPS Hollow Point Ammo - XHV22LR SKU: XHV22LR - caseAvailable Stock: 12 $219.00 Each FREE SHIPPING (price per round $0.11),12,219.0,2000,, XHV22LR - case,2024-08-31 19:46:36.359346,0.1095
54,100 Round Box - 22 LR Remington Subsonic 40 Grain Plated HP Ammo in Plastic Packs - Not for Semi-Auto - S22HP1ASKU: S22HP1A - BoxAvailable Stock: 219 $11.95 Each 10+ @ $10.95 Each (price per round $0.12),219,11.95,100,40, S22HP1A - Box,2024-08-31 19:46:36.359346,0.1195
55,1500 Round Can - 22 LR Remington Subsonic 40 Grain Plated HP Ammo in Plastic Packs - Not for Semi-Auto - S22HP1A - Packed in M19A1 CanisterSKU: S22HP1A-1500ACAvailable Stock: 5 $179.50 Each (price per round $0.12),5,179.5,1500,40, S22HP1A-1500AC,2024-08-31 19:46:36.359346,0.11966666666666667
56,100 Round Box - 22 LR Winchester Super Suppressed 45 Grain Subsonic Ammo - SUP22LRSKU: SUP22LR - boxAvailable Stock: 86 $12.95 Each 20+ @ $11.99 Each (price per round $0.13),86,12.95,100,45, SUP22LR - box,2024-08-31 19:46:36.359346,0.1295
57,2000 Round Case - 22 LR Winchester Super Suppressed 45 Grain Subsonic Ammo - SUP22LRSKU: SUP22LR - caseAvailable Stock: 4 $239.80 Each FREE SHIPPING (price per round $0.12),4,239.8,2000,45, SUP22LR - case,2024-08-31 19:46:36.359346,0.1199
58,400 Round Box - 22 LR Winchester Super Suppressed 45 Grain Subsonic Ammo - SUP22LRBSKU: SUP22LRB - BoxAvailable Stock: 13 $49.95 Each 4+ @ $39.90 Each (price per round $0.12),13,49.95,400,45, SUP22LRB - Box,2024-08-31 19:46:36.359346,0.12487500000000001
59,800 Round Brick - 22 LR Winchester Super Suppressed 45 Grain Subsonic Ammo - SUP22LRBSKU: SUP22LRB - BrickAvailable Stock: 7 $89.50 Each 2+ @ $79.80 Each (price per round $0.11),7,89.5,800,45, SUP22LRB - Brick,2024-08-31 19:46:36.359346,0.111875
60,1600 Round Case - 22 LR Winchester Super Suppressed 45 Grain Subsonic Ammo - SUP22LRBSKU: SUP22LRB - CaseAvailable Stock: 12 $159.60 Each (price per round $0.10),12,159.6,1600,45, SUP22LRB - Case,2024-08-31 19:46:36.359346,0.09974999999999999
61,50 Round Box - 22 LR 42 Grain Subsonic Max Hollow Point Winchester Ammo - W22SUB42SKU: W22SUB42 - BoxAvailable Stock: 119 $7.95 Each 40+ @ $5.99 Each (price per round $0.16),119,7.95,50,42, W22SUB42 - Box,2024-08-31 19:46:36.359346,0.159
62,2000 Round Case - 22 LR 42 Grain Subsonic Max Hollow Point Winchester Ammo - W22SUB42SKU: W22SUB42 - CaseAvailable Stock: 9 $239.60 Each FREE SHIPPING (price per round $0.12),9,239.6,2000,42, W22SUB42 - Case,2024-08-31 19:46:36.359346,0.1198
63,100 Round Plastic Pack - 22 LR 40 Grain High Velocity Copper Solid Winchester Super-X Ammo - X22LRSS1SKU: X22LRSS1-100Available Stock: 98 $9.95 Each 20+ @ $8.95 Each (price per round $0.10),98,9.95,100,40, X22LRSS1-100,2024-08-31 19:46:36.359346,0.09949999999999999
64,2000 Round Case - 22 LR 40 Grain High Velocity Copper Solid Winchester Super-X Ammo - X22LRSS1SKU: X22LRSS1 - caseAvailable Stock: 9 $179.00 Each (price per round $0.09),9,179.0,2000,40, X22LRSS1 - case,2024-08-31 19:46:36.359346,0.0895
65,2500 Round Can - 22 LR 40 Grain High Velocity Copper Solid Winchester Super-X Ammo - X22LRSS1 - Packed in M2A1 CanisterSKU: X22LRSS1-2500ACAvailable Stock: 2 $239.50 Each FREE SHIPPING (price per round $0.10),2,239.5,2500,40, X22LRSS1-2500AC,2024-08-31 19:46:36.359346,0.0958
66,100 Round Plastic Pack - 22 LR Winchester Power Point HV 40 Grain Copper Hollow Point Ammo - X22LRPP1SKU: X22LRPP1-100Available Stock: 156 $9.95 Each 20+ @ $8.95 Each (price per round $0.10),156,9.95,100,40, X22LRPP1-100,2024-08-31 19:46:36.359346,0.09949999999999999
67,2000 Round Case - 22 LR Winchester Power Point HV 40 Grain Copper Hollow Point Ammo - X22LRPP1SKU: X22LRPP1 - caseAvailable Stock: 9 $179.00 Each (price per round $0.09),9,179.0,2000,40, X22LRPP1 - case,2024-08-31 19:46:36.359346,0.0895
68,50 Round Box - 22 LR Winchester Varmint High Energy Segmenting Hollow Point Ammo - S22LRFSPSKU: S22LRFSPAvailable Stock: 106 $9.95 Each 20+ @ $8.99 Each (price per round $0.20),106,9.95,50,, S22LRFSP,2024-08-31 19:46:36.359346,0.19899999999999998
69,1000 Round Case - 22 LR Winchester Varmint High Energy Segmenting Hollow Point Ammo - S22LRFSPSKU: S22LRFSP - CaseAvailable Stock: 7 $179.80 Each (price per round $0.18),7,179.8,1000,, S22LRFSP - Case,2024-08-31 19:46:36.359346,0.17980000000000002
70,500 Round Brick - 22LR Wolf Match Target 40 Grain Lead Solid Ammo - Made by Eley SKU: Wolf-22MTAvailable Stock: 107 $69.95 Each 10+ @ $64.95 Each (price per round $0.14),107,69.95,500,40, Wolf-22MT,2024-08-31 19:46:36.359346,0.1399
